seed_generation,corpus_id,openalex_id,title,doi,families,discovery_systems,occurrence_count,seed_basis
0,CWC-E253BB7711A3,W2147886026,"Fossil analogues of present-day Cladocora caespitosa coral banks: Sedimentary setting, dwelling community, and taphonomy (Late Pliocene, W Mediterranean)",10.1007/s003380050119,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-B064099FC0C7,W2001039396,Terrigenous sediment impact on coral recruitment and growth affects the use of coral habitat by recruit parrotfishes (F. Scaridae),10.1007/s11852-013-0247-2,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-709FCFDDBB93,W3016154246,Speciation and risk assessment of selected trace metals in bottom sediment of coral reef ecosystems of the Persian Gulf,10.1007/s11356-020-08632-4,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-451853148515,W2346895093,"Carbonate sedimentary characteristics of the beach rocks around Qilian Islets and Cays, Xisha Islands: Implication for coral reef development and decline",10.1016/j.palaeo.2016.05.005,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9C1FA371D177,W1965337737,Cyclone and bioturbation effects on sediments from coral reef lagoons,10.1016/0272-7714(88)90075-3,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4F93A737FBA5,W1985928054,Environmental Effects of the Cruise Tourism Boom: Sediment Resuspension from Cruise Ships and the Possible Effects of Increased Turbidity and Sediment Deposition on Corals (Bermuda),10.5343/bms.2011.1007,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,11,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-86E5E6C44C18,W2600453206,Ocean Acidification Changes Abiotic Processes but Not Biotic Processes in Coral Reef Sediments,10.3389/fmars.2017.00073,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D0DB0DCA6CA8,W2488736184,"Detecting sedimentation impacts to coral reefs resulting from dredging the Port of Miami, Florida USA",10.7717/peerj.2711,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4FA30D292001,W4200308225,"The Importance of Ecological Accommodation Space and Sediment Supply for Cold-Water Coral Mound Formation, a Case Study From the Western Mediterranean Sea",10.3389/fmars.2021.760909,SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D8D139EB1A91,W2989538474,"Edrioasteroids on corals: Taphonomic feedback and sedimentary processes control the ecology of a Late Ordovician (Katian: Cincinnatian, Richmondian) community in central Kentucky, USA",10.1016/j.palaeo.2019.109447,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-861E0290CCA8,W2790321568,"Sedimentary records of human activity and natural environmental evolution in sensitive ecosystems: A case study of a coral nature reserve in Dongshan Bay and a mangrove forest nature reserve in Zhangjiang River estuary, Southeast China",10.1016/j.orggeochem.2018.02.011,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C840F3C1CFAA,W3137596987,"The supratidal deposits and effects of coral dredging on Mud Island, Moreton Bay, southeast Queensland",10.1127/zfg/39/1995/273,SED_DEPOSITION | SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D4EB560880E5,W4398794392,"Impact of Hurricane Irma on coral reef sediment redistribution at Looe Key Reef, Florida, USA",10.5194/os-20-661-2024,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8BE9C2FB3ACC,W2072893893,"Freshwater discharge and sediment dispersal — Control on growth, ecological structure and geometry of Late Miocene shallow-water coral ecosystems (early Tortonian, Crete/Greece)",10.1016/j.palaeo.2007.08.001,SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4C022C5186C7,W2736961393,Settlement patterns of the coral Acropora millepora on sediment-laden surfaces,10.1016/j.scitotenv.2017.07.153,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,7,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C247936841BD,W1989064801,Tolerance of Brazilian brain coral Mussismilia braziliensis to sediment and organic matter inputs,10.1016/j.marpolbul.2013.10.033,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-56281AA8C5C0,W1494213625,"Coral dominance at the reef–sediment interface in marginal coral communities at Sodwana Bay, South Africa",10.1071/mf02049,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8A27FFDE87D6,W3006560285,Effects of eutrophication and sedimentation on juvenile corals,10.1007/bf00349736,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A0E8136D6C79,W4220947729,Assessing Effects of Sediment Delivery to Coral Reefs: A Caribbean Watershed Perspective,10.3389/fmars.2021.773968,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-AC44B0257796,W2004115506,Christmas tree worms evade smothering by a coral-killing sponge in the Red Sea,10.1007/s12526-015-0339-3,MECH_FEEDING_MUCUS_CORAL | SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1E8A06594C30,W2100034533,Appearance matters: sedimentation effects on different sponge morphologies,10.1017/s0025315414001787,SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A7E04D2264A7,W1972159396,"Growth and development of mangrove forests overlying smothered coral reefs, Sulawesi and Sumatra, Indonesia",10.3354/meps07661,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4223F2A77EE9,W2042501680,"Tube-building polychaete worms smother corals in the Solitary Islands Marine Park, northern NSW, Australia",10.1007/s003380050136,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A1EB3933D397,W1998071070,"A colonial tunicate smothers corals and coralline algae on the Great Astrolabe Reef, Fiji",10.1007/bf00367232,SED_DEPOSITION,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-01450056045A,W2084642072,Sublethal and lethal effects of sediments applied to common Caribbean Reef corals in the field,10.1016/0025-326x(83)90602-1,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-FCEF2BEBFA85,W4387761433,Vulnerability of six cold-water corals to sediment resuspension from bottom trawling fishing,10.1016/j.marpolbul.2023.115423,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_DRILLING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,9,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-671ABAFF3C79,W4315853373,Change and stasis of distinct sediment microbiomes across Port Everglades Inlet (PEI) and the adjacent coral reefs,10.7717/peerj.14288,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-75ED3643AE55,W3193592105,Short-term sediment plume event in the coral reef area of a small island captured by the Planet Dove satellite constellation,10.1080/2150704x.2021.1962574,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F2BE080BB9D3,W4402039017,Investigating the link between the Port of Miami dredging and the onset of the stony coral tissue loss disease epidemics,10.1016/j.marpolbul.2024.116886,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-641BB2740730,W2064956406,Potential impacts of polar fronts on sedimentation processes at Abrolhos coral reef (South-West Atlantic Ocean/Brazil),10.1016/j.csr.2007.11.003,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-50358B8FDB63,W4296038735,"Sediment trap height affects mass, particle size, and biogeochemical composition of material collected in an equatorial coral reef",10.1016/j.marpolbul.2022.114086,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-3DFE8D2CA137,W2086010612,Coral Growth Related to Resuspension of Bottom Sediments,10.1038/247574a0,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-775336C20A96,W2024838764,Photo-physiological costs associated with acute sediment stress events in three near-shore turbid water corals,10.3354/meps10714,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-C1A1A4883BB8,W2025977675,Potential for Coral stress due to sediment resuspension and deposition by reef walkers,10.1016/0006-3207(90)90127-b,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1477EB9EE630,W1976595836,Elevated sedimentation on coral reefs adjacent to a beach nourishment project,10.1016/j.marpolbul.2009.08.032,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-731EB8FC7169,W2075112696,Tidally-induced clouds of suspended sediment connected to shallow-water coral reefs,10.1016/j.margeo.2004.04.021,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-62F2B4258D66,W2078987395,"Sedimentation processes in a coral reef embayment: Hanalei Bay, Kauai",10.1016/j.margeo.2009.05.002,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4726E874CF03,W2562645580,Effects of light attenuation on the sponge holobiont- implications for dredging management,10.1038/srep39038,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EAF7BB05B7F6,W2220855803,Suspended sediments limit coral sperm availability,10.1038/srep18084,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6065F381524E,W2016445221,Assessing the effects of sediments and nutrients on coral reefs,10.1016/j.cosust.2014.01.003,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D31CA53AE791,W2011493517,"Hydrodynamic control of the supply of reworked terrigenous sediment to coral reefs in the Bay of Banten (NW Java, Indonesia)",10.1016/s0272-7714(03)00181-1,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5D84BCEF0E45,W4391353912,Characterizing transcriptomic responses to sediment stress across location and morphology in reef-building corals,10.7717/peerj.16654,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-790CDE6E1E4E,W1777077772,"The influence of grain size, grain color, and suspended-sediment concentration on light attenuation: Why fine-grained terrestrial sediment is bad for coral reef ecosystems",10.1007/s00338-015-1268-0,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-36678D23637F,W1802178687,"Chlorophyll a and turbidity patterns over coral reefs systems of La Parguera Natural Reserve, Puerto Rico.",10.15517/rbt.v53i1.26616,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F00D035DB3A0,W2002603487,Sources of land-derived runoff to a coral reef-fringed embayment identified using geochemical tracers in nearshore sediment traps,10.1016/j.ecss.2009.09.014,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EDC6E0691F21,W2126827605,"The impacts of scallop dredging on sponge assemblages in the Gulf of Kalloni (Aegean Sea, northeastern Mediterranean)",10.1016/s1054-3139(03)00012-2,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-81FC558DEAE0,W2938619458,"Coral-based high-resolution rare earth element proxy for terrestrial sediment discharge affecting coastal seawater quality, Great Barrier Reef",10.1016/j.gca.2019.04.004,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4C41FFBB0314,W2113118605,Numerical modeling of the impact of sea-level rise on fringing coral reef hydrodynamics and sediment transport,10.1007/s00338-011-0723-9,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9A73F4EE602B,W1999907265,"Terrigenous sediments as influences upon Holocene nearshore coral reefs, central Great Barrier Reef, Australia",10.1046/j.1440-0952.1999.00694.x,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-AE450FD7C126,W2030008917,Microbiological nitrogen transformation in carbonate sediments of a coral-reef lagoon and associated seagrass beds,10.3354/meps217273,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-587E01389D6D,W2136808741,Circulation and suspended sediment transport in a coral reef lagoon: The south-west lagoon of New Caledonia,10.1016/j.marpolbul.2010.06.023,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-069EAC4E4A5E,W2038293178,"The relative contribution of processes driving variability in flow, shear, and turbidity over a fringing coral reef: West Maui, Hawaii",10.1016/j.ecss.2007.10.012,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8CA5DB753470,W2013618529,Intra-annual variation in turbidity in response to terrestrial runoff on near-shore coral reefs of the Great Barrier Reef,10.1016/j.ecss.2012.03.010,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-FA6A2B921E3D,W2146929486,"Near-bed particle deposition and resuspension in a cold-water coral mound area at the Southwest Rockall Trough margin, NE Atlantic",10.1016/j.dsr.2009.01.006,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E253BCE86702,W2742532416,"Effects of Changing Weather, Oceanographic Conditions, and Land Uses on Spatio-Temporal Variation of Sedimentation Dynamics along Near-Shore Coral Reefs",10.3389/fmars.2017.00249,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5B4499AD4C1C,W2792694074,"Sedimentary processes and cold-water coral mini-mounds at the Ferrol canyon head, NW Iberian margin",10.1016/j.pocean.2018.02.027,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2609E78B1514,W1988368610,"The hydrodynamic and sedimentary setting of nearshore coral reefs, central Great Barrier Reef shelf, Australia: Paluma Shoals, a case study",10.1046/j.1365-3091.2001.00396.x,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-664EC2708D04,W2071232815,Cellular reactions to sedimentation and temperature stress in the Caribbean coral Montastraea cavernosa,10.1016/j.jip.2007.01.003,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E1EA41749A06,W7164513364,Chitosan reduces turbidity without negative effects on scleractinian coral,10.1007/s11852-026-01235-0,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-BF2ED6D56354,W3011501224,Responses of corals to chronic turbidity,10.1038/s41598-020-61712-w,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8DA9866ECCD2,W2283116279,Localised and limited impact of a dredging operation on coral cover in the northwestern lagoon of New Caledonia,10.1016/j.marpolbul.2016.02.028,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6D286F389E05,W2182917284,Assessing the impacts of sediments from dredging on corals,10.1016/j.marpolbul.2015.10.049,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-0EBEFB661998,W2317329149,Effect of suspended sediment on fertilization success in the scleractinian coral <i>Pectinia lactuca</i>,10.1017/s0025315411000944,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,Grey literature | OpenAlex | Semantic Scholar | Web of Science,10,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-42C24E0CB719,W4402145770,"Model test on dynamic response of coral sand in island dredging airport under wave, tidal and aircraft landing load",10.1080/1064119x.2024.2397379,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-AA6102CBFDE4,W4306168866,Vibroflotation method to improve silt interlayers of dredged coral sand ground–a case study,10.1007/s10064-022-02975-7,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-3006582224E0,W3084368835,Synergic effect of global thermal anomalies and local dredging activities on coral reefs of the Maldives,10.1016/j.marpolbul.2020.111585,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2EF7952F198B,W3048537616,"Ecosystem service values of sediment generation and entrapment by marginal coral reefs at Sodwana Bay, South Africa",10.2989/1814232x.2020.1771415,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F05360C514F7,W2981362439,Sedimentary characteristics of coral mud in the South China Sea during the reclamation process,10.1007/s00367-019-00600-3,SED_DREDGING,Semantic Scholar | Web of Science,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-997776675790,W2914390735,No effect of dredging on the prevalence of coral disease detected during a large dredging program,10.1016/j.marpolbul.2019.01.047,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4BE896462019,W2767038349,Species-specific impacts of suspended sediments on gill structure and function in coral reef fishes,10.1098/rspb.2017.1279,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8FA34F89E708,W4238709743,Correction: Sediment and Turbidity Associated with Offshore Dredging Increase Coral Disease Prevalence on Nearby Reefs,10.1371/journal.pone.0165541,SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-00D54340DAEA,W2073119404,"The sediment composition and predictive mapping of facies on the Propeller Mound—A cold-water coral mound (Porcupine Seabight, NE Atlantic)",10.1016/j.csr.2010.08.007,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-416C79FCE10C,W1975846129,"Serial patterns of biodiversity change in corals across shallow reef flats in Ko Phuket, Thailand, due to the effects of local (sedimentation) and regional (climatic) perturbations",10.1007/s00227-002-0810-0,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-264712FD8589,W2160407514,"Heavy metals in seawater, marine sediments and corals from the Townsville section, Great Barrier Reef Marine Park, Queensland",10.1016/s0304-4203(00)00050-5,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E52550EA2E0E,W2048791680,"Evaluation of the environmental impact of dredging on intertidal coral reefs at Ko Phuket, Thailand, using ecological and physiological parameters",10.3354/meps065273,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6C3789374DDB,W2045118594,"An analysis of problems related to dredging in a coral atoll: Kavaratti, Lakshadweep, Indian Ocean",10.1007/bf02528798,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A2AC034C6C34,W2012920587,Lethal and sublethal effects of dredging on reef corals,10.1016/0025-326x(78)90275-8,SED_DREDGING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8C9BBFC05792,W121480852,Coral Populations and Growth Patterns: Responses to Sedimentation and Turbidity Associated with Dredging,,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-FD8051672296,W3191129308,"Drill cuttings and drilling fluids (muds) transport, fate and effects near a coral reef mesophotic zone",10.1016/j.marpolbul.2021.112717,RESP_THRESHOLD_RECOVERY | SED_DRILLING,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-908DE8E1A7FD,W2043029013,"Barite and barium in sediments and coral skeletons around the hydrocarbon exploration drilling site in the Træna Deep, Norwegian Sea",10.1007/s00254-007-1145-4,SED_DRILLING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-63483B55E28F,W4206812642,The Ba/Ca record of coral from Weizhou Island: Contributions from oil-drilling muds and the winter monsoon,10.1016/j.marpolbul.2021.113317,SED_DRILLING,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-76DBA2881C9F,W2548814347,Eco-physiological responses of cold-water soft corals to anthropogenic sedimentation and particle shape,10.1016/j.jembe.2018.02.009,SED_DRILLING | SED_TAILINGS,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5AB31F103306,W2997494242,"Coastal Sediment Dynamics, Ecology and Detection of Coral Reef Macroalgae from AVIRIS-NG",10.18520/cs/v116/i7/1157-1165,SED_SUSPENDED,OpenAlex | Web of Science,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-698E7ACCA1AF,W4404094022,Turbidity estimation from an acoustic backscatter signal in a tropical coral reef system,10.1016/j.ecss.2024.109018,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-BA9138852A53,W2465500605,Stream turbidity responses to storm events in a pristine rainforest watershed on the Coral Coast of southern Fiji,10.1016/j.ijsrc.2016.07.002,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-781293847F1D,W1998557312,"Gradients in water column nutrients, sediment parameters, irradiance and coral reef development in the Whitsunday Region, central Great Barrier Reef",10.1016/j.ecss.2007.05.020,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F1DBCDF82745,W4404435183,"Suspended sediment and reduced salinity decrease development success of early stages of Acropora tumida and Platygyra carnosa in a turbid coral habitat, Hong Kong",10.1016/j.marpolbul.2024.117255,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-DC309D1E8EF2,W2793891645,Spatial Variability of Sediment Transport Processes Over Intratidal and Subtidal Timescales Within a Fringing Coral Reef System,10.1002/2017jf004468,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-ED617FA1D618,W2164854425,"Wave- and tidally-driven flow and sediment flux across a fringing coral reef: Southern Molokai, Hawaii",10.1016/j.csr.2004.02.010,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-FAC3F31C43DC,W2596644882,Filtration treatment of processing kapuas river’s water by coral sands/kaolinite/activated carbon,10.1063/1.4978103,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7BD7A0608935,W3131261597,"The Contribution of Currents, Sea‐Swell Waves, and Infragravity Waves to Suspended‐Sediment Transport Across a Coral Reef‐Lagoon System",10.1029/2020jc017010,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-753618008C52,W3137279397,High turbidity levels alter coral reef fish movement in a foraging task,10.1038/s41598-021-84814-5,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-0E5B123F4712,W2064089843,"Effects of suspended sediments, dissolved inorganic nutrients and salinity on fertilisation and embryo development in the coral Acropora millepora (Ehrenberg, 1834)",10.1007/s00338-008-0408-1,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-578FFD6DF69B,W2094710080,Determining trigger values of suspended sediment for behavioral changes in a coral reef fish,10.1016/j.marpolbul.2013.02.014,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
